COD_NDP,DECRETO_LU,DISTRITO,DIRECCION,PLANTA,UNIDADES_VUT,EXPEDIENTE_LU,TIPO,RESOLUCION_LU,EXPEDIENTE_LF,DECRETO  LF,RESOLUCION_LF
11069152,Conceder,Distrito de Carabanchel,CALLE PADRE OLTRA 39,BAJA,1,350/2023/09597,VIVIENDAS DE USO TURÍSTICO,08/05/23,350/2023/29009,20/03/24,Conceder
11072173,Conceder,Distrito de Carabanchel,CALLE TENIENTE OCHOA OLALLA 15,BAJA,1,350/2023/10088,VIVIENDAS DE USO TURÍSTICO,24/10/24,350/2024/33087,17/01/25,Conceder
11010105,Conceder,Distrito de Arganzuela,CALLE CARDENAL SOLIS 10,BAJA,5,350/2023/10190,VIVIENDAS DE USO TURÍSTICO,21/04/23,350/2023/27910,25/09/23,Conceder
11060598,Conceder,Distrito de Latina,CALLE CARDENAL MENDOZA 48,BAJA,1,350/2023/10230,VIVIENDAS DE USO TURÍSTICO,12/09/23,350/2025/23227,25/02/26,Conceder
11060829,Conceder,Distrito de Latina,PASEO EXTREMADURA 34,PRIMERA,1,350/2023/10250,VIVIENDAS DE USO TURÍSTICO,27/10/23,,,
11060547,Conceder,Distrito de Latina,CALLE DOÑA URRACA 45,PRIMERA,1,350/2023/10335,VIVIENDAS DE USO TURÍSTICO,24/11/23,350/2025/25543,16/01/26,Conceder
11091611,Conceder,Distrito de Puente de Vallecas,CALLE PICO CEBOLLERA 4,BAJA,1,350/2023/10398,VIVIENDAS DE USO TURÍSTICO,13/06/23,350/2023/32642,07/11/23,Conceder
11110861,Conceder,Distrito de Ciudad Lineal,CALLE VERDAGUER Y GARCIA 51,BAJA,1,350/2023/10464,VIVIENDAS DE USO TURÍSTICO,08/06/23,350/2023/27825,21/03/24,Conceder
11047140,Conceder,Distrito de Fuencarral-El Pardo,CALLE SAN MODESTO 16,BAJA,1,350/2023/10803,VIVIENDAS DE USO TURÍSTICO,12/06/23,350/2023/22600,29/08/23,Conceder
11016356,Conceder,Distrito de Salamanca,CALLE ANTONIO TOLEDANO 17,BAJA,1,350/2023/11180,VIVIENDAS DE USO TURÍSTICO,02/06/23,350/2023/22727,29/11/23,Conceder
11030172,Conceder,Distrito de Tetuan,CALLE BRAVO MURILLO 194,BAJA,1,350/2023/11202,VIVIENDAS DE USO TURÍSTICO,08/06/23,350/2023/22350,29/08/23,Conceder
11030582,Conceder,Distrito de Tetuan,CALLE HUESCA 26,BAJA,1,350/2023/11433,VIVIENDAS DE USO TURÍSTICO,08/05/23,350/2023/20023,21/07/23,Conceder
11036718,Conceder,Distrito de Tetuan,TRAVESÍA MARIA JUANA 14,PRIMERA,1,350/2023/12062,VIVIENDAS DE USO TURÍSTICO,13/09/23,350/2023/37345,15/04/24,Conceder
11002761,Conceder,Distrito de Centro,CALLE OLIVAR 29,BAJA,1,350/2023/12133,VIVIENDAS DE USO TURÍSTICO,31/05/23,350/2023/19430,29/08/23,Conceder
11077627,Conceder,Distrito de Carabanchel,CALLE CONSUELO GUZMAN 15,BAJA,1,350/2023/12794,VIVIENDAS DE USO TURÍSTICO,08/06/23,350/2023/24384,14/02/24,Conceder
11101040,Conceder,Distrito de Puente de Vallecas,AVENIDA ALBUFERA 65,PRIMERA,1,350/2023/12887,VIVIENDAS DE USO TURÍSTICO,26/05/23,350/2024/00487,12/09/24,Conceder
31008282,Conceder,Distrito de Hortaleza,CALLE MONTALBOS 39,BAJA Y PRIMERA,1,350/2023/12894,VIVIENDAS DE USO TURÍSTICO,21/06/23,350/2023/37552,19/12/23,Conceder
11002018,Conceder,Distrito de Centro,CALLE RODAS 6,BAJA,1,350/2023/13157,VIVIENDAS DE USO TURÍSTICO,28/11/23,350/2025/01711,24/03/25,Conceder
11101382,Conceder,Distrito de Moratalaz,CALLE JOSE BERGAMIN 10,BAJA,1,350/2023/13168,VIVIENDAS DE USO TURÍSTICO,13/06/23,350/2024/15679,31/05/24,Conceder
11116328,Conceder,Distrito de Hortaleza,CALLE GOMEZNARRO 215,BAJA Y PRIMERA,1,350/2023/13350,VIVIENDAS DE USO TURÍSTICO,12/09/23,350/2025/22214,17/10/25,Conceder
11006955,Conceder,Distrito de Centro,CALLE PIZARRO 20,BAJA,1,350/2023/13556,VIVIENDAS DE USO TURÍSTICO,08/06/23,350/2023/26066,23/10/23,Conceder
11052214,Conceder,Distrito de Moncloa-Aravaca,CALLE ARRIAZA 8,BAJA,1,350/2023/13711,VIVIENDAS DE USO TURÍSTICO,22/09/23,350/2024/01028,27/09/24,Conceder
11052306,Conceder,Distrito de Moncloa-Aravaca,CALLE VENTURA RODRIGUEZ 15,BAJA,1,350/2023/13758,VIVIENDAS DE USO TURÍSTICO,31/05/23,350/2024/20321,12/07/24,Conceder
20008314,Conceder,Distrito de Arganzuela,CALLE DELICIAS 28,BAJA,2,350/2023/13824,VIVIENDAS DE USO TURÍSTICO,26/05/23,,,
11038165,Conceder,Distrito de Tetuan,CALLE AMBROSIO VALLEJO 7,BAJA,1,350/2023/14184,VIVIENDAS DE USO TURÍSTICO,15/09/23,,,
11011169,Conceder,Distrito de Retiro,CALLE VALDERRIBAS 40,BAJA Y PRIMERA,1,350/2023/14714,VIVIENDAS DE USO TURÍSTICO,08/06/23,350/2023/20738,21/07/23,Conceder
11011169,Conceder,Distrito de Retiro,CALLE VALDERRIBAS 40,BAJA Y PRIMERA,1,350/2023/14716,VIVIENDAS DE USO TURÍSTICO,08/06/23,350/2023/20742,18/07/23,Conceder
11021892,Conceder,Distrito de Chamartín,CALLE CANILLAS 6,BAJA,1,350/2023/14736,VIVIENDAS DE USO TURÍSTICO,08/06/23,350/2023/24076,23/10/23,Conceder
11000422,Conceder,Distrito de Centro,CALLE UNION 4,BAJA,1,350/2023/14972,VIVIENDAS DE USO TURÍSTICO,08/06/23,350/2025/24785,03/09/25,Conceder
11002726,Conceder,Distrito de Centro,CALLE SAN CARLOS 17,BAJA Y SOTANO,1,350/2023/15031,VIVIENDAS DE USO TURÍSTICO,25/01/24,350/2024/24504,07/10/24,Conceder
11047222,Conceder,Distrito de Fuencarral-El Pardo,CALLE VIRGEN DE ARANZAZU 23,BAJA,1,350/2023/15182,VIVIENDAS DE USO TURÍSTICO,19/02/24,350/2024/11065,16/07/24,Conceder
11047065,Conceder,Distrito de Fuencarral-El Pardo,CALLE ANGEL MUGICA 12,BAJA,1,350/2023/15193,VIVIENDAS DE USO TURÍSTICO,19/12/23,350/2024/10991,28/11/24,Conceder
11002330,Conceder,Distrito de Centro,CALLE MESON DE PAREDES 83,BAJA,1,350/2023/15195,VIVIENDAS DE USO TURÍSTICO,12/06/23,,,
11105656,Conceder,Distrito de Ciudad Lineal,CALLE LOS URQUIZA 17,BAJA,2,350/2023/15201,VIVIENDAS DE USO TURÍSTICO,13/06/23,350/2024/16613,11/06/24,Conceder
11005576,Conceder,Distrito de Centro,CALLE MADERA 46,BAJA,1,350/2023/15210,VIVIENDAS DE USO TURÍSTICO,29/06/23,350/2023/26261,11/10/23,Conceder
11011415,Conceder,Distrito de Retiro,CALLE LOS MESEJO 14,BAJA,1,350/2023/15335,VIVIENDAS DE USO TURÍSTICO,05/07/23,350/2023/36152,15/12/23,Conceder
11101772,Conceder,Distrito de Moratalaz,CALLE ARROYO DE LAS PILILLAS 5,BAJA,1,350/2023/15399,VIVIENDAS DE USO TURÍSTICO,06/06/24,350/2024/18180,04/09/24,Conceder
11008373,Conceder,Distrito de Arganzuela,CALLE NAVES 21,BAJA,1,350/2023/15556,VIVIENDAS DE USO TURÍSTICO,08/06/23,350/2023/34185,17/11/23,Conceder
11008373,Conceder,Distrito de Arganzuela,CALLE NAVES 21,BAJA,1,350/2023/15561,VIVIENDAS DE USO TURÍSTICO,08/06/23,350/2023/37220,17/11/23,Conceder
11106765,Conceder,Distrito de Ciudad Lineal,CALLE SAN FIDEL 1,BAJA,1,350/2023/15565,VIVIENDAS DE USO TURÍSTICO,22/04/24,350/2024/19974,04/10/24,Conceder
11109709,Conceder,Distrito de Ciudad Lineal,CALLE VIRGEN DE LOURDES 8,BAJA,1,350/2023/15630,VIVIENDAS DE USO TURÍSTICO,13/06/23,,,
11004984,Conceder,Distrito de Centro,CALLE SAN MATEO 18,BAJA,1,350/2023/15914,VIVIENDAS DE USO TURÍSTICO,04/07/23,350/2024/00110,29/04/24,Conceder
11105994,Conceder,Distrito de Ciudad Lineal,CALLE CAROLINA CORONADO 22,BAJA,2,350/2023/16047,VIVIENDAS DE USO TURÍSTICO,25/07/23,350/2023/38742,25/09/23,Conceder
11008388,Conceder,Distrito de Arganzuela,PASEO YESERIAS 49 A,BAJA,1,350/2023/16299,VIVIENDAS DE USO TURÍSTICO,26/06/23,350/2024/00901,05/02/24,Conceder
11008388,Conceder,Distrito de Arganzuela,PASEO YESERIAS 49 A,BAJA,1,350/2023/16316,VIVIENDAS DE USO TURÍSTICO,21/07/23,350/2024/00898,29/04/24,Conceder
11008388,Conceder,Distrito de Arganzuela,PASEO YESERIAS 49 A,BAJA,1,350/2023/16318,VIVIENDAS DE USO TURÍSTICO,20/10/23,350/2024/00906,23/01/24,Conceder
11008388,Conceder,Distrito de Arganzuela,PASEO YESERIAS 49 A,BAJA,1,350/2023/16325,VIVIENDAS DE USO TURÍSTICO,25/07/23,350/2024/00900,29/04/24,Conceder
11046710,Conceder,Distrito de Fuencarral-El Pardo,PLAZA TUY 12,BAJA,1,350/2023/16354,VIVIENDAS DE USO TURÍSTICO,02/10/23,,,
11005697,Conceder,Distrito de Centro,CALLE BARCO 27,BAJA,1,350/2023/16365,VIVIENDAS DE USO TURÍSTICO,20/06/23,350/2024/26619,04/10/24,Conceder
20004858,Conceder,Distrito de Centro,CALLE SALITRE 23,BAJA,1,350/2023/16415,VIVIENDAS DE USO TURÍSTICO,20/06/23,350/2023/22437,11/02/24,Conceder
11009933,Conceder,Distrito de Arganzuela,CALLE RAFAEL DE RIEGO 52,BAJA,1,350/2023/16707,VIVIENDAS DE USO TURÍSTICO,18/07/23,350/2023/26299,29/11/23,Conceder
11002024,Conceder,Distrito de Centro,CALLE RODAS 18,BAJA,1,350/2023/16746,VIVIENDAS DE USO TURÍSTICO,28/11/23,350/2024/24645,04/10/24,Conceder
11045531,Conceder,Distrito de Fuencarral-El Pardo,CALLE PICO BALAITUS 14,BAJA,2,350/2023/17006,VIVIENDAS DE USO TURÍSTICO,04/07/23,350/2024/24954,08/10/24,Conceder
11075557,Conceder,Distrito de Carabanchel,CALLE ALDAPA 4,BAJA,2,350/2023/17147,VIVIENDAS DE USO TURÍSTICO,18/01/24,350/2024/04057,14/06/24,Conceder
11034133,Conceder,Distrito de Tetuan,CALLE GARCI-NUÑO 37,BAJA,2,350/2023/17598,VIVIENDAS DE USO TURÍSTICO,29/06/23,350/2025/15799,09/06/25,Conceder
11022440,Conceder,Distrito de Chamartín,CALLE ALUSTANTE 11,BAJA,1,350/2023/17614,VIVIENDAS DE USO TURÍSTICO,13/07/23,350/2023/28028,31/01/24,Conceder
11021892,Conceder,Distrito de Chamartín,CALLE CANILLAS 6,BAJA,2,350/2023/17618,VIVIENDAS DE USO TURÍSTICO,31/07/23,350/2023/29628,07/11/23,Conceder
11001049,Conceder,Distrito de Centro,CALLE DON PEDRO 17,BAJA,1,350/2023/17795,VIVIENDAS DE USO TURÍSTICO,16/11/23,350/2023/36510,15/12/23,Conceder
11008380,Conceder,Distrito de Arganzuela,PASEO YESERIAS 55,BAJA,2,350/2023/17871,VIVIENDAS DE USO TURÍSTICO,22/12/23,350/2024/07727,21/03/24,Conceder
11037410,Conceder,Distrito de Tetuan,PASEO DIRECCION 46,BAJA,2,350/2023/17987,VIVIENDAS DE USO TURÍSTICO,25/07/23,350/2023/34887,19/02/24,Conceder
11005453,Conceder,Distrito de Centro,CALLE GALERIA DE ROBLES 5,BAJA,1,350/2023/18011,VIVIENDAS DE USO TURÍSTICO,06/07/23,350/2024/25653,04/09/24,Conceder
11107214,Conceder,Distrito de Ciudad Lineal,CALLE BETANCUNIA 8,BAJA,1,350/2023/18229,VIVIENDAS DE USO TURÍSTICO,20/10/23,350/2023/36172,05/02/24,Conceder
11082835,Conceder,Distrito de Usera,CALLE RAMON LUJAN 99,PRIMERA,1,350/2023/18232,VIVIENDAS DE USO TURÍSTICO,26/12/23,350/2024/14979,01/08/24,Conceder
11062865,Conceder,Distrito de Latina,CALLE RAFAEL LOPEZ PANDO 5,BAJA,1,350/2023/18235,VIVIENDAS DE USO TURÍSTICO,30/04/24,350/2024/15464,05/12/24,Conceder
11002953,Conceder,Distrito de Centro,CALLE SALITRE 31,BAJA,1,350/2023/18290,VIVIENDAS DE USO TURÍSTICO,25/07/23,350/2024/03009,06/03/24,Conceder
11072999,Conceder,Distrito de Carabanchel,CALLE URGEL 44,PRIMERA,1,350/2023/18341,VIVIENDAS DE USO TURÍSTICO,25/01/24,,,
11052812,Conceder,Distrito de Moncloa-Aravaca,CALLE FERRAZ 57,BAJA,1,350/2023/18371,VIVIENDAS DE USO TURÍSTICO,22/04/24,350/2025/07825,25/06/25,Conceder
11002715,Conceder,Distrito de Centro,CALLE OLMO 10,BAJA,1,350/2023/18758,VIVIENDAS DE USO TURÍSTICO,09/08/24,350/2024/38346,24/02/25,Conceder
11038334,Conceder,Distrito de Tetuan,CALLE OFELIA NIETO 12,BAJA,2,350/2023/18932,VIVIENDAS DE USO TURÍSTICO,15/01/24,350/2024/13914,02/10/24,Conceder
11008486,Conceder,Distrito de Arganzuela,CALLE PEÑUELAS 4,BAJA,1,350/2023/18938,VIVIENDAS DE USO TURÍSTICO,11/10/23,350/2024/01010,14/03/24,Conceder
11084854,Conceder,Distrito de Usera,CALLE MARIANO VELA 2,PRIMERA,1,350/2023/18999,VIVIENDAS DE USO TURÍSTICO,28/11/23,350/2024/11842,12/07/24,Conceder
11006086,Conceder,Distrito de Centro,CALLE SAN VICENTE FERRER 8,BAJA,1,350/2023/19216,VIVIENDAS DE USO TURÍSTICO,02/10/23,,,
11100455,Conceder,Distrito de Puente de Vallecas,CAMINO VALDERRIBAS 58,BAJA,1,350/2023/19347,VIVIENDAS DE USO TURÍSTICO,18/07/23,350/2024/06207,13/03/24,Conceder
11104584,Conceder,Distrito de Ciudad Lineal,PLAZA BAMI 3,BAJA,1,350/2023/19399,VIVIENDAS DE USO TURÍSTICO,27/05/24,350/2024/29335,17/01/25,Conceder
11084311,Conceder,Distrito de Usera,CALLE MIRASIERRA 6,BAJA,1,350/2023/19559,VIVIENDAS DE USO TURÍSTICO,18/07/23,350/2023/29695,07/11/23,Conceder
11039983,Conceder,Distrito de Chamberí,CALLE ALBURQUERQUE 7,BAJA,1,350/2023/19607,VIVIENDAS DE USO TURÍSTICO,20/10/23,350/2024/37462,23/01/25,Conceder
11095643,Conceder,Distrito de Puente de Vallecas,CALLE ARROYO DEL OLIVAR 120,BAJA,1,350/2023/19641,VIVIENDAS DE USO TURÍSTICO,24/07/23,350/2023/31235,31/10/23,Conceder
11060437,Conceder,Distrito de Latina,CALLE ANTILLON 15,BAJA,1,350/2023/19703,VIVIENDAS DE USO TURÍSTICO,05/04/24,350/2025/20528,22/08/25,Conceder
11008879,Conceder,Distrito de Arganzuela,CALLE PARROCO JULIO MORATE 7,BAJA Y PRIMERA,1,350/2023/19869,VIVIENDAS DE USO TURÍSTICO,18/07/23,350/2023/31235,31/10/23,Conceder
11036421,Conceder,Distrito de Tetuan,CALLE CACTUS 26,PRIMERA,1,350/2023/19898,VIVIENDAS DE USO TURÍSTICO,31/07/23,350/2023/35387,14/02/24,Conceder
11103461,Conceder,Distrito de Ciudad Lineal,CALLE RICARDO ORTIZ 76,BAJA,3,350/2023/19902,VIVIENDAS DE USO TURÍSTICO,30/01/25,,,
11084315,Conceder,Distrito de Usera,CALLE MIRASIERRA 14,PRIMERA,1,350/2023/19929,VIVIENDAS DE USO TURÍSTICO,18/07/23,350/2023/29721,11/10/23,Conceder
11084316,Conceder,Distrito de Usera,CALLE MIRASIERRA 16,PRIMERA,1,350/2023/19933,VIVIENDAS DE USO TURÍSTICO,27/07/23,350/2023/29703,31/10/23,Conceder
11028910,Conceder,Distrito de Tetuan,CALLE ALVARADO 3,BAJA,1,350/2023/20014,VIVIENDAS DE USO TURÍSTICO,13/07/23,350/2023/38802,10/01/24,Conceder
11039223,Conceder,Distrito de Chamberí,CALLE JOAQUIN MARIA LOPEZ 14,BAJA,1,350/2023/20056,VIVIENDAS DE USO TURÍSTICO,30/04/24,350/2025/25499,28/10/25,Conceder
11024160,Conceder,Distrito de Chamartín,CALLE BENIGNO SOTO 16,BAJA,1,350/2023/20087,VIVIENDAS DE USO TURÍSTICO,06/10/23,350/2024/23938,04/10/24,Conceder
11008879,Conceder,Distrito de Arganzuela,CALLE PARROCO JULIO MORATE 7,BAJA,1,350/2023/20157,VIVIENDAS DE USO TURÍSTICO,18/07/23,350/2023/31200,31/10/23,Conceder
11071559,Conceder,Distrito de Carabanchel,AVENIDA MANZANARES 72,BAJA,1,350/2023/20248,VIVIENDAS DE USO TURÍSTICO,16/11/23,350/2024/02761,07/05/24,Conceder
11068836,Conceder,Distrito de Latina,PLAZA SANTA CRISTINA 2,PRIMERA,1,350/2023/20299,VIVIENDAS DE USO TURÍSTICO,12/09/24,350/2024/27952,13/12/24,Conceder
11028898,Conceder,Distrito de Tetuan,CALLE ALVARADO 10,BAJA,1,350/2023/20303,VIVIENDAS DE USO TURÍSTICO,25/07/23,350/2023/31076,03/11/23,Conceder
20145929,Conceder,Distrito de Arganzuela,CALLE EMBAJADORES 173 C,BAJA,2,350/2023/20339,VIVIENDAS DE USO TURÍSTICO,18/07/23,350/2023/32837,29/10/24,Conceder
11032041,Conceder,Distrito de Tetuan,CALLE MATILDE LANDA 8,BAJA,1,350/2023/20546,VIVIENDAS DE USO TURÍSTICO,27/06/24,350/2024/25812,04/10/24,Conceder
11032041,Conceder,Distrito de Tetuan,CALLE MATILDE LANDA 8,BAJA,1,350/2023/20562,VIVIENDAS DE USO TURÍSTICO,27/05/24,350/2024/18496,09/09/24,Conceder
11009939,Conceder,Distrito de Arganzuela,CALLE TARRAGONA 36,BAJA,1,350/2023/20576,VIVIENDAS DE USO TURÍSTICO,08/09/23,350/2023/37222,19/12/23,Conceder
11032041,Conceder,Distrito de Tetuan,CALLE MATILDE LANDA 8,BAJA,1,350/2023/20578,VIVIENDAS DE USO TURÍSTICO,28/11/23,350/2024/15126,04/10/24,Conceder
11032041,Conceder,Distrito de Tetuan,CALLE MATILDE LANDA 8,BAJA,1,350/2023/20582,VIVIENDAS DE USO TURÍSTICO,27/05/24,350/2024/18499,01/10/24,Conceder
11042599,Conceder,Distrito de Chamberí,CALLE AVIACION ESPAÑOLA 5,BAJA,1,350/2023/21026,VIVIENDAS DE USO TURÍSTICO,09/08/24,350/2025/11307,30/07/25,Conceder
11005453,Conceder,Distrito de Centro,CALLE GALERIA DE ROBLES 5,BAJA,1,350/2023/21112,VIVIENDAS DE USO TURÍSTICO,25/07/23,350/2025/03643,13/02/25,Conceder
11008879,Conceder,Distrito de Arganzuela,CALLE PARROCO JULIO MORATE 7,BAJA,1,350/2023/21190,VIVIENDAS DE USO TURÍSTICO,07/08/23,350/2024/02306,30/01/24,Conceder
11025255,Conceder,Distrito de Chamartín,CALLE COCHABAMBA 24,BAJA,1,350/2023/21240,VIVIENDAS DE USO TURÍSTICO,07/08/23,350/2023/28235,25/09/23,Conceder
11064074,Conceder,Distrito de Latina,CALLE VILLAMANIN 54,BAJA,1,350/2023/21256,VIVIENDAS DE USO TURÍSTICO,24/07/23,350/2024/12096,21/06/24,Conceder
11028832,Conceder,Distrito de Tetuan,CALLE CAROLINAS 6,BAJA,1,350/2023/21341,VIVIENDAS DE USO TURÍSTICO,07/08/23,350/2023/30634,23/10/23,Conceder
11106972,Conceder,Distrito de Ciudad Lineal,CALLE EMILIO FERRARI 117,BAJA,4,350/2023/21361,VIVIENDAS DE USO TURÍSTICO,25/08/23,350/2023/32837,20/10/23,Conceder
11008879,Conceder,Distrito de Arganzuela,CALLE PARROCO JULIO MORATE 7,BAJA,1,350/2023/21377,VIVIENDAS DE USO TURÍSTICO,29/08/23,350/2023/31906,21/11/23,Conceder
11008879,Conceder,Distrito de Arganzuela,CALLE PARROCO JULIO MORATE 7,BAJA,1,350/2023/21402,VIVIENDAS DE USO TURÍSTICO,08/09/23,350/2023/31836,21/11/23,Conceder
11001672,Conceder,Distrito de Centro,CALLE CABEZA 6,BAJA,1,350/2023/21479,VIVIENDAS DE USO TURÍSTICO,18/09/25,,,
11016375,Conceder,Distrito de Salamanca,CALLE LOS PEÑASCALES 15,BAJA,1,350/2023/21590,VIVIENDAS DE USO TURÍSTICO,23/08/23,350/2024/06203,20/03/24,Conceder
11069406,Conceder,Distrito de Carabanchel,CALLE BALEARES 16,BAJA,2,350/2023/21688,VIVIENDAS DE USO TURÍSTICO,23/08/23,350/2024/20351,12/07/24,Conceder
11006708,Conceder,Distrito de Centro,CALLE PONCIANO 7,BAJA,1,350/2023/21788,VIVIENDAS DE USO TURÍSTICO,12/09/24,350/2024/27059,10/10/24,Conceder
11006708,Conceder,Distrito de Centro,CALLE PONCIANO 7,BAJA,1,350/2023/21821,VIVIENDAS DE USO TURÍSTICO,22/04/24,350/2024/13819,09/08/24,Conceder
11009030,Conceder,Distrito de Arganzuela,PASEO DELICIAS 126,BAJA,1,350/2023/21897,VIVIENDAS DE USO TURÍSTICO,13/11/23,350/2024/04147,10/07/24,Conceder
11003352,Conceder,Distrito de Centro,CALLE GOBERNADOR 20,BAJA,1,350/2023/21898,VIVIENDAS DE USO TURÍSTICO,13/09/23,350/2025/03462,24/03/25,Conceder
11060476,Conceder,Distrito de Latina,CALLE DOÑA URRACA 23,BAJA,1,350/2023/21930,VIVIENDAS DE USO TURÍSTICO,16/11/23,350/2025/16365,26/05/25,Conceder
11028940,Conceder,Distrito de Tetuan,CALLE CAROLINAS 25,PRIMERA,1,350/2023/21948,VIVIENDAS DE USO TURÍSTICO,23/08/23,350/2024/02081,05/02/24,Conceder
11110828,Conceder,Distrito de Ciudad Lineal,CALLE LUIS CERNUDA 3,BAJA,1,350/2023/22110,VIVIENDAS DE USO TURÍSTICO,23/08/23,350/2023/29087,19/12/23,Conceder
11016440,Conceder,Distrito de Salamanca,CALLE HERMOSILLA 126,BAJA,1,350/2023/22123,VIVIENDAS DE USO TURÍSTICO,04/09/23,350/2023/28267,21/06/24,Conceder
11132284,Conceder,Distrito de Vicálvaro,CALLE CONDESA VEGA DEL POZO 17,BAJA,1,350/2023/22140,VIVIENDAS DE USO TURÍSTICO,13/09/23,350/2023/38742,29/01/24,Conceder
11069322,Conceder,Distrito de Carabanchel,CALLE BALEARES 9,BAJA,1,350/2023/22288,VIVIENDAS DE USO TURÍSTICO,12/09/23,350/2024/19534,04/10/24,Conceder
11098492,Conceder,Distrito de Puente de Vallecas,PLAZA MARIANA PINEDA 3,BAJA,1,350/2023/22592,VIVIENDAS DE USO TURÍSTICO,08/09/23,350/2023/29526,23/10/23,Conceder
20075676,Conceder,Distrito de Fuencarral-El Pardo,CALLE HONTALBILLA 18,BAJA,1,350/2023/22819,VIVIENDAS DE USO TURÍSTICO,29/08/23,350/2023/34054,24/11/23,Conceder
11000801,Conceder,Distrito de Centro,CALLE MEDIODIA CHICA 9,BAJA,1,350/2023/23131,VIVIENDAS DE USO TURÍSTICO,25/01/24,350/2025/21888,04/08/25,Conceder
11033672,Conceder,Distrito de Tetuan,CALLE MANCHEGOS 16,PRIMERA,1,350/2023/23160,VIVIENDAS DE USO TURÍSTICO,23/08/23,350/2023/27155,23/10/23,Conceder
11002711,Conceder,Distrito de Centro,CALLE OLMO 2,BAJA,1,350/2023/23665,VIVIENDAS DE USO TURÍSTICO,23/08/23,,,
11033682,Conceder,Distrito de Tetuan,CALLE MULLER 67,BAJA,1,350/2023/23693,VIVIENDAS DE USO TURÍSTICO,07/08/23,350/2024/36164,05/12/24,Conceder
11031851,Conceder,Distrito de Tetuan,CALLE CEDROS 84,BAJA,1,350/2023/23703,VIVIENDAS DE USO TURÍSTICO,23/08/23,350/2023/35420,30/11/23,Conceder
11031851,Conceder,Distrito de Tetuan,CALLE CEDROS 84,BAJA,1,350/2023/23718,VIVIENDAS DE USO TURÍSTICO,23/08/23,350/2023/35417,19/02/24,Conceder
11031851,Conceder,Distrito de Tetuan,CALLE CEDROS 84,PRIMERA,1,350/2023/23725,VIVIENDAS DE USO TURÍSTICO,25/08/23,350/2023/36136,28/12/23,Conceder
11031851,Conceder,Distrito de Tetuan,CALLE CEDROS 84,PRIMERA,1,350/2023/23742,VIVIENDAS DE USO TURÍSTICO,08/09/23,350/2023/35451,28/11/23,Conceder
11031851,Conceder,Distrito de Tetuan,CALLE CEDROS 84,BAJA Y PRIMERA,2,350/2023/23744,VIVIENDAS DE USO TURÍSTICO,04/09/23,350/2023/35453,07/12/23,Conceder
11013569,Conceder,Distrito de Retiro,CALLE PIO BAROJA 2,BAJA,1,350/2023/23749,VIVIENDAS DE USO TURÍSTICO,22/11/23,350/2025/16478,19/12/25,Conceder
11084517,Conceder,Distrito de Usera,CALLE GUMERSINDO AZCARATE 21,BAJA,1,350/2023/23822,VIVIENDAS DE USO TURÍSTICO,08/09/23,350/2023/35130,24/11/23,Conceder
11002421,Conceder,Distrito de Centro,CALLE JESUS Y MARIA 24,BAJA,1,350/2023/23904,VIVIENDAS DE USO TURÍSTICO,25/09/23,350/2025/10113,22/04/25,Conceder
11010327,Conceder,Distrito de Arganzuela,CALLE DELICIAS 39,BAJA,1,350/2023/23921,VIVIENDAS DE USO TURÍSTICO,25/09/23,350/2023/31876,21/11/23,Conceder
11066892,Conceder,Distrito de Latina,CALLE MIRUEÑA 11,BAJA,1,350/2023/23956,VIVIENDAS DE USO TURÍSTICO,04/09/23,350/2024/02264,05/03/24,Conceder
11005052,Conceder,Distrito de Centro,CALLE BARQUILLO 38,TERCERA,5,350/2023/24067,VIVIENDAS DE USO TURÍSTICO,13/09/23,350/2024/26095,09/10/24,Conceder
20027866,Conceder,Distrito de Puente de Vallecas,CALLE PUERTO ALTO 12,BAJA,1,350/2023/24245,VIVIENDAS DE USO TURÍSTICO,25/09/23,,,
11013113,Conceder,Distrito de Retiro,PLAZA REYES MAGOS 13,BAJA,1,350/2023/24289,VIVIENDAS DE USO TURÍSTICO,28/11/23,350/2024/01117,23/12/24,Conceder
11002235,Conceder,Distrito de Centro,CALLE MESON DE PAREDES 69,BAJA,1,350/2023/24320,VIVIENDAS DE USO TURÍSTICO,23/08/23,,,
11002235,Conceder,Distrito de Centro,CALLE MESON DE PAREDES 69,BAJA,1,350/2023/24324,VIVIENDAS DE USO TURÍSTICO,23/08/23,,,
11052574,Conceder,Distrito de Moncloa-Aravaca,CALLE TUTOR 24,BAJA,1,350/2023/24475,VIVIENDAS DE USO TURÍSTICO,25/09/23,350/2024/13018,14/08/24,Conceder
31070561,Conceder,Distrito de Salamanca,PLAZA AMERICA ESPAÑOLA 1,BAJA,1,350/2023/24547,VIVIENDAS DE USO TURÍSTICO,29/08/23,350/2024/00827,14/03/24,Conceder
11052574,Conceder,Distrito de Moncloa-Aravaca,CALLE TUTOR 24,BAJA,1,350/2023/24550,VIVIENDAS DE USO TURÍSTICO,25/09/23,350/2024/12984,21/08/24,Conceder
11036772,Conceder,Distrito de Tetuan,CALLE TABLADA 56,BAJA,1,350/2023/24806,VIVIENDAS DE USO TURÍSTICO,22/09/23,350/2024/02311,04/02/24,Conceder
11001913,Conceder,Distrito de Centro,CALLE CARLOS ARNICHES 28,BAJA,1,350/2023/24914,VIVIENDAS DE USO TURÍSTICO,22/09/23,350/2024/09114,23/05/24,Conceder
